review_id,product_id,review_title,review_body
1008080,B00ABNV49M,Love at first sight,"I've played this game 3 times now and I must admit that I needed to go find a game guide to get me past a couple levels. It's an intriguing game and well thought out. Wish they'd come out with a 2 or 3,4,5,6...... you get the idea."
1547038,B000EDGB2E,Way too small,"I found it to be a little too pricey for the size. If it was double in size, then it would have been worth the money."
395697,B003IVTCAM,Fermented Cod Liver Oil,"excellent product! Its fish oil so it not going to taste like ice cream or anything, but the cinnamon is strong enough that it will help you get it down. Green Pastures makes excellent products... Excellent for those with Celiac's and/or on Paleo diet."
1298647,B000KIRT38,Good Wah pedal for the price.,"I just got it today and haven't spent too much time with it yet. It sounded OK and I like the features on it. I especially like not having to step down hard on the toe to engage the pedal. As soon as you press down it's on. Lots of adjustments so I'll be tweaking for a while to find my sound, but it seems like it's going to be OK. It's a lot different from my crybaby so there will be a little learning curve. For the money It's a great pedal."
1302832,B005DVF15A,"Looks, not functionality.","It did not perform. Looks cool, but thats it. Very large and inconvenient. Would not recommend this because I would not recommend the blue yeti."
1600643,B0023V65GW,Yummy,"Weary of what others had written, I ordered these. I instantly liked them. So much in fact, I ate too many. I got a headache.I got mine during 70-degree weather, and they were soft and chewy and stretchy. They are very juicy, and have a natural taste to them (which I expected, after all, no artificial stuff in these). They come in portion appropriate bags, where each little bag has 90 calories. There are about 15 bears in each bag, red, orange and yellow. I liked the yellow ones best.When they arrived I was eager to get into the bag to taste, so I tried to open it by pulling on the sides to open in the top. This was not very successful! I eventually noticed the slit at the top, which facilitates opening by pulling it open on the side.I am giving this 4 stars because I had a problem stopping eating these, and as a result I got a nasty sugar head ache and an icky feeling in my tummy. If I had more self discipline, I would have given these 5 stars, but they are irresistible."
1611041,B002T5YW3U,Disgustingly Scaley,"The strange texture of these sardines were the scales that were not removed. After examining  2 additional cans in my monthly subscription I found that all the cuts of fish had the scales intact or at the bottom of the can. Absolutely disgusting! I thought that only Chinese sardines were that repulsive, now I add Morocco to the list. Crown Prince is an American company that apparently don't look out for their compatriots."
221330,B0006HUVWE,So far so good!,"This is a nice pack of 8 - I use them for my smoke detectors and haven't had an issue at all.  Fairly good price per/unit, I will recommend for now.  I will have to see down the line how long before my alarm starts 'chirping' to replace them =)"
1869454,B00065XJ52,Disappointed,"So what, he made WEAK Anti-Bush song.  Let's go sorm the White House because Eminem said so.  What a joke.  A little late there buddy, the elections were two weeks ago.  Is Eminem on the verge of falling off?  As other reviews have said, he has lost his hunger.  He's bored.  He has nothing left to spit anymore.  It just seems like this CD was too hurried.  I'm not hating, I'm just disappointed.  What happened to his untouchable creativity?  His past CDs are classics.  This one is over-rushed pop trash."
1542003,B000CQ01LA,Wanted to love this but...,"I normally love everything made by Annie's and often buy the bunny grahams and fruit snacks for my grandson. However, I was stunned by how much I hated this mac and cheese mix!! It's absolutely awful --the cheese sauce tastes artificial and leaves a weird aftertaste. Sorry Annie, but won't purchase this again. I will give it one star for being organic."
3677774,B002J9HQ7U,POOR QUALITY CHEW,DO NOT BUY THIS CHEW IF YOUR DOG KNOWS HOW TO CHEW!!This chew lasted a little longer than the prior[about a week] before I had to remove it from my G S PUPPY'S toy box!..also returned it to amazon for a full refund...they sure don't make chews like they used to!!
